LOC,bug,PDA,LLOC,Parent,PUA,CLOC,LongName,Name,ID
139,1.0,4,61,L67837,0,0,org.eclipse.core.runtime/src/org/eclipse/core/runtime/content/XMLRootElementContentDescriber.java,XMLRootElementContentDescriber.java,L67846
280,,13,176,L68076,0,0,org.eclipse.core.runtime/src/org/eclipse/core/runtime/dynamichelpers/ExtensionTracker.java,ExtensionTracker.java,L68077
39,,3,6,L68076,0,0,org.eclipse.core.runtime/src/org/eclipse/core/runtime/dynamichelpers/IExtensionChangeHandler.java,IExtensionChangeHandler.java,L68078
100,,8,15,L68076,0,0,org.eclipse.core.runtime/src/org/eclipse/core/runtime/dynamichelpers/IExtensionTracker.java,IExtensionTracker.java,L68079
32,,2,5,L68076,0,0,org.eclipse.core.runtime/src/org/eclipse/core/runtime/dynamichelpers/IFilter.java,IFilter.java,L68080
48,1.0,4,7,L68703,0,0,org.eclipse.core.runtime/src/org/eclipse/core/runtime/jobs/IJobChangeEvent.java,IJobChangeEvent.java,L68704
88,1.0,7,9,L68703,0,0,org.eclipse.core.runtime/src/org/eclipse/core/runtime/jobs/IJobChangeListener.java,IJobChangeListener.java,L68705
382,1.0,21,25,L68703,0,0,org.eclipse.core.runtime/src/org/eclipse/core/runtime/jobs/IJobManager.java,IJobManager.java,L68706
31,1.0,2,5,L68703,0,0,org.eclipse.core.runtime/src/org/eclipse/core/runtime/jobs/IJobStatus.java,IJobStatus.java,L68707
104,1.0,5,7,L68703,0,0,org.eclipse.core.runtime/src/org/eclipse/core/runtime/jobs/ILock.java,ILock.java,L68708
66,1.0,3,5,L68703,0,0,org.eclipse.core.runtime/src/org/eclipse/core/runtime/jobs/ISchedulingRule.java,ISchedulingRule.java,L68709
636,1.0,33,112,L68703,0,0,org.eclipse.core.runtime/src/org/eclipse/core/runtime/jobs/Job.java,Job.java,L68710
74,1.0,7,15,L68703,0,0,org.eclipse.core.runtime/src/org/eclipse/core/runtime/jobs/JobChangeAdapter.java,JobChangeAdapter.java,L68711
65,1.0,3,15,L68703,0,0,org.eclipse.core.runtime/src/org/eclipse/core/runtime/jobs/LockListener.java,LockListener.java,L68712
186,1.0,8,103,L68703,0,0,org.eclipse.core.runtime/src/org/eclipse/core/runtime/jobs/MultiRule.java,MultiRule.java,L68713
98,1.0,5,14,L68703,0,0,org.eclipse.core.runtime/src/org/eclipse/core/runtime/jobs/ProgressProvider.java,ProgressProvider.java,L68714
53,1.0,3,7,L69894,0,0,org.eclipse.core.runtime/src/org/eclipse/core/runtime/preferences/AbstractPreferenceInitializer.java,AbstractPreferenceInitializer.java,L69895
77,1.0,4,28,L69894,0,0,org.eclipse.core.runtime/src/org/eclipse/core/runtime/preferences/ConfigurationScope.java,ConfigurationScope.java,L69896
71,1.0,4,15,L69894,0,0,org.eclipse.core.runtime/src/org/eclipse/core/runtime/preferences/DefaultScope.java,DefaultScope.java,L69897
317,1.0,23,60,L69894,0,0,org.eclipse.core.runtime/src/org/eclipse/core/runtime/preferences/IEclipsePreferences.java,IEclipsePreferences.java,L69898
35,1.0,2,4,L69894,0,0,org.eclipse.core.runtime/src/org/eclipse/core/runtime/preferences/IExportedPreferences.java,IExportedPreferences.java,L69899
78,1.0,3,6,L69894,0,0,org.eclipse.core.runtime/src/org/eclipse/core/runtime/preferences/IPreferenceFilter.java,IPreferenceFilter.java,L69901
48,1.0,2,5,L69894,0,0,org.eclipse.core.runtime/src/org/eclipse/core/runtime/preferences/IPreferenceNodeVisitor.java,IPreferenceNodeVisitor.java,L69902
619,1.0,20,27,L69894,0,0,org.eclipse.core.runtime/src/org/eclipse/core/runtime/preferences/IPreferencesService.java,IPreferencesService.java,L69903
40,1.0,2,4,L69894,0,0,org.eclipse.core.runtime/src/org/eclipse/core/runtime/preferences/IScope.java,IScope.java,L69904
71,1.0,4,7,L69894,0,0,org.eclipse.core.runtime/src/org/eclipse/core/runtime/preferences/IScopeContext.java,IScopeContext.java,L69905
65,1.0,4,15,L69894,0,0,org.eclipse.core.runtime/src/org/eclipse/core/runtime/preferences/InstanceScope.java,InstanceScope.java,L69900
48,1.0,3,13,L69894,0,0,org.eclipse.core.runtime/src/org/eclipse/core/runtime/preferences/PreferenceFilterEntry.java,PreferenceFilterEntry.java,L69906
50,1.0,2,6,L69894,0,0,org.eclipse.core.runtime/src/org/eclipse/core/runtime/preferences/PreferenceModifyListener.java,PreferenceModifyListener.java,L69907
72,2.0,5,18,L758275,0,0,org.eclipse.core.runtime/src/org/osgi/service/prefs/BackingStoreException.java,BackingStoreException.java,L758276
694,2.0,27,30,L758275,0,0,org.eclipse.core.runtime/src/org/osgi/service/prefs/Preferences.java,Preferences.java,L758277
42,2.0,4,6,L758275,0,0,org.eclipse.core.runtime/src/org/osgi/service/prefs/PreferencesService.java,PreferencesService.java,L758278
77,3.0,4,39,L64197,0,0,org.eclipse.core.variables/src/org/eclipse/core/internal/variables/DynamicVariable.java,DynamicVariable.java,L64198
138,,7,62,L64197,0,0,org.eclipse.core.variables/src/org/eclipse/core/internal/variables/ListenerList.java,ListenerList.java,L64199
292,3.0,3,182,L64197,0,0,org.eclipse.core.variables/src/org/eclipse/core/internal/variables/StringSubstitutionEngine.java,StringSubstitutionEngine.java,L64200
81,,5,25,L64197,0,0,org.eclipse.core.variables/src/org/eclipse/core/internal/variables/StringVariable.java,StringVariable.java,L64201
592,3.0,18,391,L64197,0,0,org.eclipse.core.variables/src/org/eclipse/core/internal/variables/StringVariableManager.java,StringVariableManager.java,L64202
127,2.0,5,58,L64197,0,0,org.eclipse.core.variables/src/org/eclipse/core/internal/variables/ValueVariable.java,ValueVariable.java,L64203
39,,0,13,L64197,1,0,org.eclipse.core.variables/src/org/eclipse/core/internal/variables/VariablesMessages.java,VariablesMessages.java,L64204
60,0.0,3,6,L74186,0,0,org.eclipse.core.variables/src/org/eclipse/core/variables/IDynamicVariable.java,IDynamicVariable.java,L74187
37,0.0,2,5,L74186,0,0,org.eclipse.core.variables/src/org/eclipse/core/variables/IDynamicVariableResolver.java,IDynamicVariableResolver.java,L74188
60,0.0,3,5,L74186,0,0,org.eclipse.core.variables/src/org/eclipse/core/variables/IStringVariable.java,IStringVariable.java,L74189
181,0.0,16,21,L74186,0,0,org.eclipse.core.variables/src/org/eclipse/core/variables/IStringVariableManager.java,IStringVariableManager.java,L74190
80,0.0,5,7,L74186,0,0,org.eclipse.core.variables/src/org/eclipse/core/variables/IValueVariable.java,IValueVariable.java,L74191
31,0.0,2,4,L74186,0,0,org.eclipse.core.variables/src/org/eclipse/core/variables/IValueVariableInitializer.java,IValueVariableInitializer.java,L74192
48,0.0,4,6,L74186,0,0,org.eclipse.core.variables/src/org/eclipse/core/variables/IValueVariableListener.java,IValueVariableListener.java,L74193
113,,8,33,L74186,0,0,org.eclipse.core.variables/src/org/eclipse/core/variables/VariablesPlugin.java,VariablesPlugin.java,L74194
460,,10,129,L74951,0,0,org.eclipse.debug.core/core/org/eclipse/debug/core/DebugEvent.java,DebugEvent.java,L74952
91,,2,15,L74951,0,0,org.eclipse.debug.core/core/org/eclipse/debug/core/DebugException.java,DebugException.java,L74953
1345,,31,652,L74951,0,0,org.eclipse.debug.core/core/org/eclipse/debug/core/DebugPlugin.java,DebugPlugin.java,L74954
70,,4,8,L74951,0,0,org.eclipse.debug.core/core/org/eclipse/debug/core/IBreakpointListener.java,IBreakpointListener.java,L74955
254,,20,25,L74951,0,0,org.eclipse.debug.core/core/org/eclipse/debug/core/IBreakpointManager.java,IBreakpointManager.java,L74956
34,,2,4,L74951,0,0,org.eclipse.debug.core/core/org/eclipse/debug/core/IBreakpointManagerListener.java,IBreakpointManagerListener.java,L74957
71,,4,8,L74951,0,0,org.eclipse.debug.core/core/org/eclipse/debug/core/IBreakpointsListener.java,IBreakpointsListener.java,L74958
39,,2,4,L74951,0,0,org.eclipse.debug.core/core/org/eclipse/debug/core/IDebugEventFilter.java,IDebugEventFilter.java,L74959
40,,2,4,L74951,0,0,org.eclipse.debug.core/core/org/eclipse/debug/core/IDebugEventSetListener.java,IDebugEventSetListener.java,L74960
54,,4,7,L74951,0,0,org.eclipse.debug.core/core/org/eclipse/debug/core/IExpressionListener.java,IExpressionListener.java,L74961
170,,15,20,L74951,0,0,org.eclipse.debug.core/core/org/eclipse/debug/core/IExpressionManager.java,IExpressionManager.java,L74962
57,,4,7,L74951,0,0,org.eclipse.debug.core/core/org/eclipse/debug/core/IExpressionsListener.java,IExpressionsListener.java,L74963
179,,16,23,L74951,0,0,org.eclipse.debug.core/core/org/eclipse/debug/core/ILaunch.java,ILaunch.java,L74964
467,,24,36,L74951,0,0,org.eclipse.debug.core/core/org/eclipse/debug/core/ILaunchConfiguration.java,ILaunchConfiguration.java,L74965
54,,4,6,L74951,0,0,org.eclipse.debug.core/core/org/eclipse/debug/core/ILaunchConfigurationListener.java,ILaunchConfigurationListener.java,L74966
217,,13,20,L74951,0,0,org.eclipse.debug.core/core/org/eclipse/debug/core/ILaunchConfigurationType.java,ILaunchConfigurationType.java,L74967
165,,12,19,L74951,0,0,org.eclipse.debug.core/core/org/eclipse/debug/core/ILaunchConfigurationWorkingCopy.java,ILaunchConfigurationWorkingCopy.java,L74968
52,,4,6,L74951,0,0,org.eclipse.debug.core/core/org/eclipse/debug/core/ILaunchListener.java,ILaunchListener.java,L74971
454,,35,50,L74951,0,0,org.eclipse.debug.core/core/org/eclipse/debug/core/ILaunchManager.java,ILaunchManager.java,L74972
51,,3,5,L74951,0,0,org.eclipse.debug.core/core/org/eclipse/debug/core/ILaunchMode.java,ILaunchMode.java,L74973
55,,4,6,L74951,0,0,org.eclipse.debug.core/core/org/eclipse/debug/core/ILaunchesListener.java,ILaunchesListener.java,L74969
31,,2,4,L74951,0,0,org.eclipse.debug.core/core/org/eclipse/debug/core/ILaunchesListener2.java,ILaunchesListener2.java,L74970
51,,2,5,L74951,0,0,org.eclipse.debug.core/core/org/eclipse/debug/core/ILogicalStructureProvider.java,ILogicalStructureProvider.java,L74974
82,,3,7,L74951,0,0,org.eclipse.debug.core/core/org/eclipse/debug/core/ILogicalStructureType.java,ILogicalStructureType.java,L74975
44,,3,6,L74951,0,0,org.eclipse.debug.core/core/org/eclipse/debug/core/IMemoryBlockListener.java,IMemoryBlockListener.java,L74976
99,,8,13,L74951,0,0,org.eclipse.debug.core/core/org/eclipse/debug/core/IMemoryBlockManager.java,IMemoryBlockManager.java,L74977
67,,2,6,L74951,0,0,org.eclipse.debug.core/core/org/eclipse/debug/core/IProcessFactory.java,IProcessFactory.java,L74978
79,,2,6,L74951,0,0,org.eclipse.debug.core/core/org/eclipse/debug/core/IStatusHandler.java,IStatusHandler.java,L74979
34,,2,5,L74951,0,0,org.eclipse.debug.core/core/org/eclipse/debug/core/IStreamListener.java,IStreamListener.java,L74980
605,,30,331,L74951,0,0,org.eclipse.debug.core/core/org/eclipse/debug/core/Launch.java,Launch.java,L74981
342,,12,158,L76214,0,0,org.eclipse.debug.core/core/org/eclipse/debug/core/model/Breakpoint.java,Breakpoint.java,L76215
161,,11,64,L76214,0,0,org.eclipse.debug.core/core/org/eclipse/debug/core/model/DebugElement.java,DebugElement.java,L76216
223,,11,23,L76214,0,0,org.eclipse.debug.core/core/org/eclipse/debug/core/model/IBreakpoint.java,IBreakpoint.java,L76217
64,,4,8,L76214,0,0,org.eclipse.debug.core/core/org/eclipse/debug/core/model/IDebugElement.java,IDebugElement.java,L76218
36,,2,4,L76214,0,0,org.eclipse.debug.core/core/org/eclipse/debug/core/model/IDebugModelProvider.java,IDebugModelProvider.java,L76219
96,,6,10,L76214,0,0,org.eclipse.debug.core/core/org/eclipse/debug/core/model/IDebugTarget.java,IDebugTarget.java,L76220
51,,4,7,L76214,0,0,org.eclipse.debug.core/core/org/eclipse/debug/core/model/IDisconnect.java,IDisconnect.java,L76221
44,,3,6,L76214,0,0,org.eclipse.debug.core/core/org/eclipse/debug/core/model/IDropToFrame.java,IDropToFrame.java,L76222
37,,3,5,L76214,0,0,org.eclipse.debug.core/core/org/eclipse/debug/core/model/IErrorReportingExpression.java,IErrorReportingExpression.java,L76223
68,,5,7,L76214,0,0,org.eclipse.debug.core/core/org/eclipse/debug/core/model/IExpression.java,IExpression.java,L76224
47,,3,6,L76214,0,0,org.eclipse.debug.core/core/org/eclipse/debug/core/model/IFilteredStep.java,IFilteredStep.java,L76225
51,,4,6,L76214,0,0,org.eclipse.debug.core/core/org/eclipse/debug/core/model/IFlushableStreamMonitor.java,IFlushableStreamMonitor.java,L76226
72,,5,8,L76214,0,0,org.eclipse.debug.core/core/org/eclipse/debug/core/model/IIndexedValue.java,IIndexedValue.java,L76227
50,,2,8,L76214,0,0,org.eclipse.debug.core/core/org/eclipse/debug/core/model/ILaunchConfigurationDelegate.java,ILaunchConfigurationDelegate.java,L76228
95,,5,11,L76214,0,0,org.eclipse.debug.core/core/org/eclipse/debug/core/model/ILaunchConfigurationDelegate2.java,ILaunchConfigurationDelegate2.java,L76229
51,,4,7,L76214,0,0,org.eclipse.debug.core/core/org/eclipse/debug/core/model/ILineBreakpoint.java,ILineBreakpoint.java,L76230
49,,3,6,L76214,0,0,org.eclipse.debug.core/core/org/eclipse/debug/core/model/ILogicalStructureTypeDelegate.java,ILogicalStructureTypeDelegate.java,L76231
46,,2,4,L76214,0,0,org.eclipse.debug.core/core/org/eclipse/debug/core/model/ILogicalStructureTypeDelegate2.java,ILogicalStructureTypeDelegate2.java,L76232
85,,6,9,L76214,0,0,org.eclipse.debug.core/core/org/eclipse/debug/core/model/IMemoryBlock.java,IMemoryBlock.java,L76233
244,,19,23,L76214,0,0,org.eclipse.debug.core/core/org/eclipse/debug/core/model/IMemoryBlockExtension.java,IMemoryBlockExtension.java,L76234
53,,3,6,L76214,0,0,org.eclipse.debug.core/core/org/eclipse/debug/core/model/IMemoryBlockRetrieval.java,IMemoryBlockRetrieval.java,L76235
37,,2,5,L76214,0,0,org.eclipse.debug.core/core/org/eclipse/debug/core/model/IMemoryBlockRetrievalExtension.java,IMemoryBlockRetrievalExtension.java,L76236
85,,4,8,L76214,0,0,org.eclipse.debug.core/core/org/eclipse/debug/core/model/IPersistableSourceLocator.java,IPersistableSourceLocator.java,L76237
106,,7,16,L76214,0,0,org.eclipse.debug.core/core/org/eclipse/debug/core/model/IProcess.java,IProcess.java,L76238
40,,2,5,L76214,0,0,org.eclipse.debug.core/core/org/eclipse/debug/core/model/IRegister.java,IRegister.java,L76239
65,,4,7,L76214,0,0,org.eclipse.debug.core/core/org/eclipse/debug/core/model/IRegisterGroup.java,IRegisterGroup.java,L76240
69,,2,5,L76214,0,0,org.eclipse.debug.core/core/org/eclipse/debug/core/model/ISourceLocator.java,ISourceLocator.java,L76241
183,,10,13,L76214,0,0,org.eclipse.debug.core/core/org/eclipse/debug/core/model/IStackFrame.java,IStackFrame.java,L76242
97,,8,11,L76214,0,0,org.eclipse.debug.core/core/org/eclipse/debug/core/model/IStep.java,IStep.java,L76243
65,,4,6,L76214,0,0,org.eclipse.debug.core/core/org/eclipse/debug/core/model/IStepFilters.java,IStepFilters.java,L76244
51,,4,7,L76214,0,0,org.eclipse.debug.core/core/org/eclipse/debug/core/model/IStreamMonitor.java,IStreamMonitor.java,L76245
58,,4,7,L76214,0,0,org.eclipse.debug.core/core/org/eclipse/debug/core/model/IStreamsProxy.java,IStreamsProxy.java,L76246
35,,2,5,L76214,0,0,org.eclipse.debug.core/core/org/eclipse/debug/core/model/IStreamsProxy2.java,IStreamsProxy2.java,L76247
64,,6,9,L76214,0,0,org.eclipse.debug.core/core/org/eclipse/debug/core/model/ISuspendResume.java,ISuspendResume.java,L76248
47,,4,7,L76214,0,0,org.eclipse.debug.core/core/org/eclipse/debug/core/model/ITerminate.java,ITerminate.java,L76249
112,,7,10,L76214,0,0,org.eclipse.debug.core/core/org/eclipse/debug/core/model/IThread.java,IThread.java,L76250
105,,6,9,L76214,0,0,org.eclipse.debug.core/core/org/eclipse/debug/core/model/IValue.java,IValue.java,L76251
86,,6,9,L76214,0,0,org.eclipse.debug.core/core/org/eclipse/debug/core/model/IValueModification.java,IValueModification.java,L76252
96,,5,8,L76214,0,0,org.eclipse.debug.core/core/org/eclipse/debug/core/model/IVariable.java,IVariable.java,L76253
93,,7,9,L76214,0,0,org.eclipse.debug.core/core/org/eclipse/debug/core/model/IWatchExpression.java,IWatchExpression.java,L76254
52,,2,4,L76214,0,0,org.eclipse.debug.core/core/org/eclipse/debug/core/model/IWatchExpressionDelegate.java,IWatchExpressionDelegate.java,L76255
32,,2,4,L76214,0,0,org.eclipse.debug.core/core/org/eclipse/debug/core/model/IWatchExpressionListener.java,IWatchExpressionListener.java,L76256
77,,6,9,L76214,0,0,org.eclipse.debug.core/core/org/eclipse/debug/core/model/IWatchExpressionResult.java,IWatchExpressionResult.java,L76257
84,,7,10,L76214,0,0,org.eclipse.debug.core/core/org/eclipse/debug/core/model/IWatchpoint.java,IWatchpoint.java,L76258
339,,5,167,L76214,0,0,org.eclipse.debug.core/core/org/eclipse/debug/core/model/LaunchConfigurationDelegate.java,LaunchConfigurationDelegate.java,L76259
63,,4,26,L76214,0,0,org.eclipse.debug.core/core/org/eclipse/debug/core/model/LineBreakpoint.java,LineBreakpoint.java,L76260
284,,20,85,L76214,0,0,org.eclipse.debug.core/core/org/eclipse/debug/core/model/MemoryByte.java,MemoryByte.java,L76261
438,,12,225,L76214,0,0,org.eclipse.debug.core/core/org/eclipse/debug/core/model/RuntimeProcess.java,RuntimeProcess.java,L76262
720,,31,417,L77170,0,0,org.eclipse.debug.core/core/org/eclipse/debug/core/sourcelookup/AbstractSourceLookupDirector.java,AbstractSourceLookupDirector.java,L77171
165,,5,90,L77170,0,0,org.eclipse.debug.core/core/org/eclipse/debug/core/sourcelookup/AbstractSourceLookupParticipant.java,AbstractSourceLookupParticipant.java,L77172
49,,3,8,L77170,0,0,org.eclipse.debug.core/core/org/eclipse/debug/core/sourcelookup/IPersistableSourceLocator2.java,IPersistableSourceLocator2.java,L77173
109,,8,12,L77170,0,0,org.eclipse.debug.core/core/org/eclipse/debug/core/sourcelookup/ISourceContainer.java,ISourceContainer.java,L77174
74,,4,6,L77170,0,0,org.eclipse.debug.core/core/org/eclipse/debug/core/sourcelookup/ISourceContainerType.java,ISourceContainerType.java,L77175
56,,3,6,L77170,0,0,org.eclipse.debug.core/core/org/eclipse/debug/core/sourcelookup/ISourceContainerTypeDelegate.java,ISourceContainerTypeDelegate.java,L77176
183,,17,21,L77170,0,0,org.eclipse.debug.core/core/org/eclipse/debug/core/sourcelookup/ISourceLookupDirector.java,ISourceLookupDirector.java,L77177
91,,6,9,L77170,0,0,org.eclipse.debug.core/core/org/eclipse/debug/core/sourcelookup/ISourceLookupParticipant.java,ISourceLookupParticipant.java,L77178
65,,2,6,L77170,0,0,org.eclipse.debug.core/core/org/eclipse/debug/core/sourcelookup/ISourcePathComputer.java,ISourcePathComputer.java,L77179
50,,2,7,L77170,0,0,org.eclipse.debug.core/core/org/eclipse/debug/core/sourcelookup/ISourcePathComputerDelegate.java,ISourcePathComputerDelegate.java,L77180
114,,5,41,L77467,0,0,org.eclipse.debug.core/core/org/eclipse/debug/core/sourcelookup/containers/AbstractSourceContainer.java,AbstractSourceContainer.java,L77468
74,,1,23,L77467,0,0,org.eclipse.debug.core/core/org/eclipse/debug/core/sourcelookup/containers/AbstractSourceContainerTypeDelegate.java,AbstractSourceContainerTypeDelegate.java,L77469
152,,11,60,L77467,0,0,org.eclipse.debug.core/core/org/eclipse/debug/core/sourcelookup/containers/ArchiveSourceContainer.java,ArchiveSourceContainer.java,L77470
148,,5,83,L77467,0,0,org.eclipse.debug.core/core/org/eclipse/debug/core/sourcelookup/containers/CompositeSourceContainer.java,CompositeSourceContainer.java,L77471
118,,6,50,L77467,0,0,org.eclipse.debug.core/core/org/eclipse/debug/core/sourcelookup/containers/DefaultSourceContainer.java,DefaultSourceContainer.java,L77472
180,,10,92,L77467,0,0,org.eclipse.debug.core/core/org/eclipse/debug/core/sourcelookup/containers/DirectorySourceContainer.java,DirectorySourceContainer.java,L77473
246,,9,137,L77467,0,0,org.eclipse.debug.core/core/org/eclipse/debug/core/sourcelookup/containers/ExternalArchiveSourceContainer.java,ExternalArchiveSourceContainer.java,L77474
